,"prefers_type_regular_cups_(chocolate,_vanilla,_strawberry,_mango)",prefers_type_premium_cups_(exclusive_flavors),prefers_type_cone,prefers_type_lolly,"prefers_type_ice_cream_sticks_(chocbar,_crunchy_bar_etc.)",prefers_type_box_or_tubs,prefers_type_scoops_(from_ice_cream_parlor),prefers_type_other,factor_taste,factor_price,factor_availability,factor_brand_reputation,factor_flavors,factor_packaging,factor_health_value,factor_other,willing_to_try_pistachio,willing_to_try_orange,willing_to_try_carrot,willing_to_try_jalpai,willing_to_try_none_of_these,willing_to_try_other,marketing_channel_social_media,marketing_channel_tv_ads,marketing_channel_word_of_mouth,marketing_channel_in-store_promotions___shopkeeper_recommendation,marketing_channel_billboards,marketing_channel_online_ads,marketing_channel_other,motivation_price_discounts,motivation_new_flavors,motivation_availability,motivation_attractive_packaging,motivation_brand_reputation,motivation_word_of_mouth,motivation_advertisement,motivation_other,num_types_preferred,num_purchase_factors,num_marketing_channels
0,0.12367930659768868,0.14970403979144864,0.12069026321823195,0.177612404942618,0.16781700754330106,0.17872452718616397,0.15155378355255997,0.0929667133045725,0.08546038535907086,0.1758834659846098,0.17838146517749334,0.21770275198361805,0.22896181628528994,0.1824525611619981,0.10166753602022326,0.10166753602022326,0.14614433833822219,0.03298894331401529,0.05865848608459859,0.05244320088360284,-0.1044466337810707,-0.06027358265668717,0.08057695247167226,0.10993677631918551,0.07984776409850056,0.08534817880741838,0.14907268675583313,0.17417134381159582,0.04877780483493235,0.05402642458809503,0.17200124414137732,0.18947616467899012,0.15080418401189744,0.21497921298927936,0.14969703827820896,0.19460357885430624,0.029296272919450958,0.2981083461940633,0.33214474803687544,0.2694075957053193
1,0.1661547768854733,0.006238316134174693,-0.08399084028820103,-0.0891155154835852,0.16844708663022862,-0.1604563756546012,-0.08847295199309446,0.2751668094397778,-0.0719994801383576,-0.05734599330901389,-0.03648768673204435,0.10148135356118847,-0.16062115452743805,0.11435321268012087,0.32689033195335365,0.32689033195335365,-0.10937333200301283,-0.17636764175158803,-0.21962285032939916,-0.32191362451122485,0.22357272461718167,-0.0314906623198855,0.22002167655583335,0.07577155239611677,-0.14117608852203437,-0.05061039126857754,0.06777879013206319,0.0016174158059864665,-0.23557003476676022,0.17784541543871502,-0.13050200046971966,-0.1410007928538749,0.006883113880229888,0.07072571117152114,-0.18247451642154386,0.06386033541216986,-0.20285716941171258,0.046698690968500295,0.09937344256207363,0.013700805181338555
2,-0.13584461058019892,-0.2481341310123993,0.05148919615811731,-0.13820375965168064,-0.10158833020845953,-0.09839206022656366,-0.23388504786744035,-0.18555071371116533,0.02096547864356124,0.12894487637320348,0.03886862914257444,-0.04749591153743888,-0.03801025807106016,-0.05739659979988419,-0.20659971483326908,-0.20659971483326908,0.0460030756483622,-0.14604073830880335,0.028673234722376185,-0.06560958826833903,0.015008370244647259,-0.13721282274683724,0.153884353245584,0.3073621974574572,0.0002622580321777322,0.08337791954134563,0.26045017317402847,0.17352328102070733,-0.14645755993747836,0.05982505835494783,0.12623810292065496,0.19415338061469148,0.038730823653438815,0.12345195095013729,-0.10655806740427898,0.10216150917342205,-0.30988537772845764,-0.27104753435153595,-0.06735715380623558,0.3409626979874851
3,-0.3342556517101195,-0.04977169840403334,-0.2580362158664352,0.07692527156740875,-0.13060359702105206,0.01442645575178847,0.1498026044387959,-0.30093818160430774,-0.13142955433537795,-0.13622918349561153,-0.009505853952608168,0.008858220235808283,0.13718059979048491,-0.11508576697733365,0.3985128549655554,0.39851285496555544,-0.01974126819670302,0.07475002401481895,-0.11819660850449848,0.08474621939175501,-0.0730881136884882,-0.07730048145856193,-0.05679225894253633,-0.05464494991351491,0.19665720934502823,0.07215965139306411,0.004927403323870072,-0.006857721941705878,-0.17714726529319683,-0.21179165592775306,0.160247254372223,0.05529344708312363,0.0236095716824043,0.010293252570608384,0.11765636536354351,0.018931104536279577,-0.17375007217204158,-0.2184745720112247,0.10292880455587976,0.019315684093571903
4,0.10305578470826013,-0.145494676682202,-0.11698531668620189,-0.08472048149907216,0.2759629753123516,0.006239061700741715,-0.13643972209040406,0.34626618006459664,-0.04238849007857992,-0.17477987396164982,0.09125749063741795,-0.0909559994192482,0.08479948764329415,-0.020595328228601217,-0.0840009093847997,-0.08400090938479977,0.2365006042467389,0.21661281825425835,-0.2550892532365789,-0.09237451413698687,-0.3394027282082649,0.07508117800809848,-0.1508875308958108,-0.04948102577128095,0.03827677481321792,0.32144820221290216,0.1337081794569427,-0.1002688444616766,-0.24853051442740334,-0.2509514968657252,0.1256839513702919,0.11266249159923108,-0.16236410289796283,-0.09517035084767513,-0.08112606947250303,-0.014108771941852904,-0.03542841963668163,0.06406957878515541,-0.07705669564529638,0.0017303569292646762
5,0.1929060609857276,0.01436528749057614,-0.0017007935227525417,0.1741872831903109,-0.13037970446825892,-0.1039571289686261,-0.08792991370174585,0.0862579925547303,0.1764059302796933,0.1553600441507193,0.048511841715178416,-0.2022811590954116,-0.048148155095852685,-0.1310802410501758,-0.03793256494722022,-0.03793256494722014,-0.36518850191460944,-0.0867714965211975,-0.21020712502778338,-0.00672869949872109,0.2944757851178152,0.21693176152148494,-0.12390395753502666,-0.183393842019921,0.4463843759630932,0.200414368141069,0.15091889682748327,-0.034311693232427304,-0.11182179046626822,0.06721685650798831,0.04232005510109363,0.0050427701861904106,-0.02310080096697771,-0.028345256923284375,0.2995608602801042,0.0801813297799801,0.0366939398893161,0.030831915752616578,-0.016791481286091956,0.13479422430153973
6,0.028316081740860026,-0.10797008782596024,-0.11790380269757376,-0.19375826142510869,-0.019039251141376088,0.09600784052569003,0.012372050527245881,-0.048277761878423385,0.1993724622682772,-0.21751377536159297,-0.22185085858343417,0.28625101359413263,-0.10769732682854286,-0.13282945508842675,-0.012070248027644823,-0.01207024802764492,0.04444317150726601,-0.030240592639829145,-0.17946066298697755,-0.011183310252186551,0.08962345364788254,0.3008641433229926,-0.198063306183727,0.049537261601338665,-0.04052256866134992,0.02631529204022518,0.06647065945720168,0.05781716261527873,0.10997799487678458,-0.16947989580338677,-0.02003221708806249,-0.018129978126331107,0.3539639644172253,0.34492622521930993,-0.11040341639582615,0.3205131437775028,0.2796916360709011,-0.08294576307135236,-0.06974126102805771,0.00521527811921093
7,-0.0652433686271402,-0.00876822732639456,-0.16775476035083176,0.037413422192697894,0.2077264897973052,-0.17012276762986028,-0.2342878879288482,0.1114425600263603,0.12115454676270837,0.13101854878779193,-0.0008572038354562883,-0.26128332261626797,-0.20216887635993924,0.0020252596046433646,0.21378351216561858,0.21378351216561886,0.027713827550968295,0.09731189674245613,0.2846385341780872,-0.029469746142940123,-0.09679307809589816,0.21337944052146185,-0.08915167050989273,0.342733447382244,0.14601658562691655,-0.24823462744317865,0.08074955083781374,-0.0751250087193468,0.3074439746496319,-0.05869267049651796,0.14059076784038319,0.056372710245186634,-0.0005493075892140506,-0.19415413857737096,-0.06793010893480196,0.04538113847590267,0.1886728911038969,-0.07993247164775584,0.02367395004316991,0.13767140174785505
8,0.2027127939289875,-0.045392478061823255,-0.23413125362721451,-0.007789804884771351,-0.04894448832095494,-0.06969108039040928,-0.016342872724613225,0.11358339769803921,-0.35252861261416857,0.0523611265743161,-0.09785742501762357,0.08045788160122813,-0.03373457676856988,-0.13438638332897668,0.0308597600489824,0.03085976004898236,-0.23556028098970283,0.44913340523557355,0.2249439794206435,0.27969020494781055,-0.10971096836660474,0.01730743848310421,0.026360008244400712,-0.14335926674589392,-0.054941161023798674,0.021659205372479326,0.21458364923357187,0.28225672996110024,0.043479759255506956,0.13588627908086254,-0.2995925858150315,0.04079383574174145,-0.05514708364401834,0.13467605383758088,-0.03494037703553977,0.07528488187240999,-0.046262829951118266,-0.030928282759834662,-0.09716641027922938,0.127184440027736
9,0.16863398291895204,-0.23930785559306145,-0.00359261043612627,0.05515518121770607,-0.17397849710731675,-0.007939071983026125,0.1888456510957531,-0.021027127905012433,-0.1846799365603009,0.09456246899309792,-0.2748460908244902,-0.08948587007551663,0.12693833682085034,-0.1904835328764778,0.03928882834970647,0.039288828349706345,0.40262024040054495,-0.14344222668517526,-0.032006869698421814,-0.20097842160723542,-0.2718623163861825,0.19484820173517908,0.23453653935612595,0.015677169345704664,0.15517548560156624,-0.1363822379377998,0.013172119106903732,-0.07004448701070984,-0.05974113556669046,0.3039704792788753,0.007946613736626695,-0.1530481960486369,-0.10349402322441784,0.07149905433487333,0.1881521224562252,0.01987614732856366,0.18911361757221554,-0.004674715409258026,-0.10795355967102493,0.07228802313015668
